gene_id,gene_name,gene_type,hgnc_symbol,entrez_id,logFC,logCPM,F,PValue,FDR
ENSG00000187951,OTU deubiquitinase 7A pseudogene,pseudo,LOC100288637,100288637,4.4559469834513985,2.753035884420191,50.99676996830091,2.1419763345804958e-10,5.188723472887793e-6
ENSG00000230916,MT-CO1 pseudogene 53,pseudo,MTCO1P53,107075285,-4.4007997555297935,0.1743280870488235,42.385292841923366,3.936708532611209e-9,4.768141374698696e-5
ENSG00000064300,nerve growth factor receptor,protein-coding,NGFR,4804,-2.5018215015086893,3.134196269812737,23.121128901264075,5.939194244144132e-6,0.04795701379004915
ENSG00000225972,MT-ND1 pseudogene 23,pseudo,MTND1P23,100887749,-3.9888623132867815,4.24586438176778,22.355367450762117,8.171256799649596e-6,0.049485131178677956
ENSG00000152595,matrix extracellular phosphoglycoprotein,protein-coding,MEPE,56955,-3.6351588896675406,0.016483822827799838,19.48040738481805,2.770916527591778e-5,0.13424536392876646
ENSG00000174576,neuronal PAS domain protein 4,protein-coding,NPAS4,266743,-3.6249030161042604,4.116630325171159,17.76463935186671,5.850845653152061e-5,0.23621814183659257
ENSG00000188886,astacin like metalloendopeptidase,protein-coding,ASTL,431705,-1.5392797951213408,-1.3422404932238035,17.335268322080275,7.070576994564707e-5,0.24468236730905066
ENSG00000176399,DMRT like family A1,protein-coding,DMRTA1,63951,-0.5738305344950091,-0.31488619017381997,15.813201898551306,1.3943919955855194e-4,0.41099540339555424
ENSG00000087074,protein phosphatase 1 regulatory subunit 15A,protein-coding,PPP1R15A,23645,-0.995155778784518,5.489417568715307,15.611741834689509,1.526980940620867e-4,0.41099540339555424
ENSG00000235450,NA,NA,NA,NA,0.8183150079397561,-1.6943278428686888,14.977539810908295,2.0355031558536238e-4,0.49308028447398183
ENSG00000267280,TBX2 antisense RNA 1,ncRNA,TBX2-AS1,103689912,0.8172924605423703,0.16097717714073725,14.219056505648824,2.879451370315668e-4,0.6296138795354966
ENSG00000218175,NA,NA,NA,NA,1.2486042486612843,-1.8077427801571426,14.045397029933588,3.118959112626304e-4,0.6296138795354966
ENSG00000248458,NA,NA,NA,NA,-0.9451685837657314,-1.5731089671720104,13.825331594944933,3.452210809024286e-4,0.643279651060033
ENSG00000118515,serum/glucocorticoid regulated kinase 1,protein-coding,SGK1,6446,-0.5748843705511087,5.466054132372771,13.597693211590435,3.835650409149232e-4,0.6613809162498334
ENSG00000260385,NA,NA,NA,NA,-0.8520509844208172,-1.7916892580728956,13.456421278354664,4.0954069285615506e-4,0.6613809162498334
ENSG00000267128,RNF157 antisense RNA 1,ncRNA,RNF157-AS1,100507218,-0.41748590863722873,1.5247684018120153,13.148311764358398,4.7266544837170683e-4,0.7156154888347641
ENSG00000197020,zinc finger protein 100,protein-coding,ZNF100,163227,-0.535091976543601,1.8892042285564499,12.985479864844192,5.099912535369549e-4,0.7267075368046586
ENSG00000271198,NA,NA,NA,NA,1.2141359966890408,-1.4445490202669382,12.850796102937526,5.431528693178605e-4,0.7309630614642141
ENSG00000151655,inter-alpha-trypsin inhibitor heavy chain 2,protein-coding,ITIH2,3698,0.61813967450568,1.9647408491586764,12.543586945258642,6.273675976189202e-4,0.7998606676168801
ENSG00000168060,N-acetylated alpha-linked acidic dipeptidase like 1,protein-coding,"NAALADL1",10004,0.4532039093875375,0.33445741495004094,12.327647083586411,6.945254012608549e-4,0.8412091660071476
ENSG00000107984,dickkopf WNT signaling pathway inhibitor 1,protein-coding,DKK1,22943,-1.0012057260585816,-1.2845209897560483,11.898530086874631,8.508749534065902e-4,0.9815045176819639
ENSG00000259356,NA,NA,NA,NA,-1.0954962609300756,-0.7494879376007808,11.441181688851904,0.0010579416891021937,0.9947307487798283
ENSG00000196150,zinc finger protein 250,protein-coding,ZNF250,58500,-0.1920716474941017,3.157905091215082,11.431864511420063,0.0010626631534209612,0.9947307487798283
ENSG00000255435,TTC36 and KMT2A antisense RNA 1,ncRNA,TTC36-AS1,101929089,0.5163291133521186,-1.3024957426888737,11.40439345830974,0.0010767110204008216,0.9947307487798283
ENSG00000130544,zinc finger protein 557,protein-coding,ZNF557,79230,-0.2741263135311147,2.313206602575443,10.933547360363255,0.0013496797938344141,0.9947307487798283
ENSG00000244687,ubiquitin conjugating enzyme E2 V1,protein-coding,UBE2V1,7335,-0.5079406143194233,0.690322177796528,10.819909973682163,0.0014256808246896394,0.9947307487798283
ENSG00000134716,cytochrome P450 family 2 subfamily J member 2,protein-coding,CYP2J2,1573,-0.464743192672014,3.7497300258336095,10.66593629898905,0.0015357730889195543,0.9947307487798283
ENSG00000185585,olfactomedin like 2A,protein-coding,OLFML2A,169611,0.6322785053996391,2.87798844058388,10.6076872213535,0.001579678722449082,0.9947307487798283
ENSG00000159388,BTG anti-proliferation factor 2,protein-coding,BTG2,7832,-0.8194189615799742,4.88674465135759,10.461197583023065,0.0016959220329580173,0.9947307487798283
ENSG00000129910,cadherin 15,protein-coding,CDH15,1013,0.6967148844158703,-1.1497085735167196,10.432964877102783,0.0017193229157466867,0.9947307487798283
ENSG00000079689,"secretagogin, EF-hand calcium binding protein",protein-coding,SCGN,10590,-2.0159975835537542,-1.5019555596606893,10.397254831358701,0.001749400228409112,0.9947307487798283
ENSG00000176933,NA,NA,NA,NA,0.7203360707998732,-1.6776147214974595,10.368221006212474,0.0017742549469068382,0.9947307487798283
ENSG00000160886,lymphocyte antigen 6 family member K,protein-coding,LY6K,54742,0.6354507957183392,-1.2631841028865123,10.019582024031333,0.002102887040183803,0.9947307487798283
ENSG00000113248,protocadherin beta 15,protein-coding,PCDHB15,56121,-0.32205368206340634,2.1319696906654,9.934121503769308,0.002192661305212417,0.9947307487798283
ENSG00000165474,gap junction protein beta 2,protein-coding,GJB2,2706,-0.6431083603269244,0.7541384173714819,9.854960931954606,0.0022793556067981727,0.9947307487798283
ENSG00000196247,zinc finger protein 107,protein-coding,ZNF107,51427,-0.36283868450110496,2.075505616257156,9.780586516741916,0.002364040988466605,0.9947307487798283
ENSG00000247853,NA,NA,NA,NA,-0.5230539576799714,-0.49790128960005875,9.701560297866834,0.002457597994298838,0.9947307487798283
ENSG00000231826,long intergenic non-protein coding RNA 1819,ncRNA,LINC01819,102723854,-0.6744048143251945,0.09298092264356465,9.440346886374838,0.0027950514946946782,0.9947307487798283
ENSG00000199836,"RNA, U1 small nuclear 47, pseudogene",pseudo,RNU1-47P,106480161,1.1944159943313901,-1.2202834151334847,9.436284504524737,0.0028006629648844052,0.9947307487798283
ENSG00000142494,solute carrier family 47 member 1,protein-coding,SLC47A1,55244,0.34858992469257183,1.547846578840646,9.335038945763255,0.0029443504789464932,0.9947307487798283
ENSG00000021826,carbamoyl-phosphate synthase 1,protein-coding,CPS1,1373,-0.7677157846202783,3.003656726113365,9.311025657842773,0.0029795369562286957,0.9947307487798283
ENSG00000204556,NA,NA,NA,NA,0.593533656096337,-1.9789120538567344,9.273379860544777,0.003035578194516029,0.9947307487798283
ENSG00000240299,"RNA, 7SL, cytoplasmic 187, pseudogene",pseudo,RN7SL187P,106481829,0.8656498236651318,-1.9876190679847832,9.261259350240962,0.003053852805819549,0.9947307487798283
ENSG00000226699,NA,NA,NA,NA,0.5504800166739113,-1.063314795573342,9.227714144641912,0.003105026955380357,0.9947307487798283
ENSG00000217128,folliculin interacting protein 1,protein-coding,FNIP1,96459,-0.3286829501009329,4.512059830279355,9.182651476905374,0.0031751733905635176,0.9947307487798283
ENSG00000270427,NA,NA,NA,NA,-0.7879247577065935,-1.7628204509737506,9.055097519834833,0.0033827714999733996,0.9947307487798283
ENSG00000163170,bolA family member 3,protein-coding,BOLA3,388962,0.30335507124598615,2.627606262888824,8.997844223170109,0.0034804803449444894,0.9947307487798283
ENSG00000125657,TNF superfamily member 9,protein-coding,TNFSF9,8744,-0.5046525999424374,0.6064410537275143,8.994080514273953,0.0034870051242783047,0.9947307487798283
ENSG00000258302,NA,NA,NA,NA,-0.5081756904319825,-0.5302143818006654,8.989335286457196,0.0034952495440718186,0.9947307487798283
ENSG00000011405,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,protein-coding,PIK3C2A,5286,-0.443994330743211,6.860210791679124,8.943009855060794,0.003576805550593399,0.9947307487798283
ENSG00000234377,OBI1 antisense RNA 1,ncRNA,OBI1-AS1,100874222,-0.4838690149971468,3.202981472742643,8.92336657351395,0.003611980901597598,0.9947307487798283
ENSG00000228363,NA,NA,NA,NA,-0.5889674955267316,-1.7190565660665102,8.79241353052704,0.0038558346136617016,0.9947307487798283
ENSG00000158270,collectin subfamily member 12,protein-coding,COLEC12,81035,0.44574068148935925,4.850790559586597,8.78103062474106,0.0038778225022214983,0.9947307487798283
ENSG00000064270,ATPase secretory pathway Ca2+ transporting 2,protein-coding,ATP2C2,9914,-0.4299014102366719,2.363259509840397,8.689923944679379,0.004058564760057249,0.9947307487798283
ENSG00000173391,oxidized low density lipoprotein receptor 1,protein-coding,OLR1,4973,-0.736829517842364,2.2904901442442345,8.676920059466013,0.00408506650966312,0.9947307487798283
ENSG00000188542,dual specificity phosphatase 28,protein-coding,DUSP28,285193,0.28075383021101313,2.1927066877149577,8.676801906666272,0.004085308124919898,0.9947307487798283
ENSG00000170836,"protein phosphatase, Mg2+/Mn2+ dependent 1D",protein-coding,PPM1D,8493,-0.3050993673268785,2.725236471429237,8.657402733268084,0.004125180016727557,0.9947307487798283
ENSG00000168158,olfactory receptor family 2 subfamily C member 1,protein-coding,OR2C1,4993,-0.4606072116115114,-1.0694314741017727,8.64952389810668,0.004141488798044552,0.9947307487798283
ENSG00000259134,long intergenic non-protein coding RNA 924,ncRNA,LINC00924,145820,0.5728417278742406,-0.05920324174059491,8.648273505778947,0.004144083190307113,0.9947307487798283
ENSG00000198242,ribosomal protein L23a,protein-coding,RPL23A,6147,0.32186991262269926,3.2543062535548057,8.622245787769204,0.004198471752852028,0.9947307487798283
ENSG00000171345,keratin 19,protein-coding,KRT19,3880,0.48049731527301803,0.0020410702066153605,8.60671410709824,0.00423127977267174,0.9947307487798283
ENSG00000179476,chromosome 14 open reading frame 28,protein-coding,C14orf28,122525,-0.2507509139241746,1.3814198781109006,8.604247664561498,0.004236514139093468,0.9947307487798283
ENSG00000117479,solute carrier family 19 member 2,protein-coding,SLC19A2,10560,-0.3464171041062533,2.3748233736078537,8.567232086598274,0.0043158820993076915,0.9947307487798283
ENSG00000136160,endothelin receptor type B,protein-coding,EDNRB,1910,-0.593272664182492,6.453320937564601,8.493772378279317,0.0044779966719272965,0.9947307487798283
ENSG00000169297,nuclear receptor subfamily 0 group B member 1,protein-coding,NR0B1,190,-0.7331754974542963,-0.7472998411464279,8.489423885654736,0.00448778911445141,0.9947307487798283
ENSG00000197056,zinc finger MYM-type containing 1,protein-coding,ZMYM1,79830,-0.2907738397115803,2.1233193997451005,8.484043812235452,0.0044999353651122035,0.9947307487798283
ENSG00000115593,SET and MYND domain containing 1,protein-coding,SMYD1,150572,1.6022112624139158,-1.2517105717819663,8.481592549608944,0.004505480737218353,0.9947307487798283
ENSG00000225217,NA,NA,NA,NA,-1.4721657411862064,1.4060235074858833,8.480017554553882,0.004509047514947078,0.9947307487798283
ENSG00000260247,NA,NA,NA,NA,0.9083236205918274,-1.4875826964210597,8.466049850907376,0.00454080772988667,0.9947307487798283
ENSG00000224072,VEZT pseudogene 1,pseudo,VEZTP1,100113397,-0.5648816275056404,-1.5150108155541477,8.393685255985813,0.004709112035507378,0.9947307487798283
ENSG00000174705,SH3 and PX domains 2B,protein-coding,SH3PXD2B,285590,-0.573093481965551,4.811955364896159,8.389117554577085,0.004719950487551,0.9947307487798283
ENSG00000185985,SLIT and NTRK like family member 2,protein-coding,SLITRK2,84631,-0.3701784895866233,5.404745169935611,8.383087783036927,0.004734297889730594,0.9947307487798283
ENSG00000160111,C3 and PZP like alpha-2-macroglobulin domain containing 8,protein-coding,CPAMD8,27151,1.2157149182409204,3.8048510307690244,8.364454444276992,0.004778921472925911,0.9947307487798283
ENSG00000177675,CD163 molecule like 1,protein-coding,CD163L1,283316,0.6038271273311793,0.09242915772795071,8.310061411543906,0.004911699132180904,0.9947307487798283
ENSG00000211899,immunoglobulin heavy constant mu,other,IGHM,3507,-1.0555397146321759,-1.648374459066159,8.276596257557504,0.004995288924611976,0.9947307487798283
ENSG00000103888,cell migration inducing hyaluronidase 1,protein-coding,CEMIP,57214,0.35088833022393107,4.016880057838524,8.27428932151613,0.005001105398888654,0.9947307487798283
ENSG00000238117,NA,NA,NA,NA,1.0443709060582504,-2.020289272152064,8.231627973506491,0.005109944870118448,0.9947307487798283
ENSG00000164346,NSA2 ribosome biogenesis factor,protein-coding,NSA2,10412,0.3403113511238962,4.492124434651739,8.205258924815716,0.005178446745278618,0.9947307487798283
ENSG00000172014,NA,NA,NA,NA,0.8754123860143024,1.54390618996201,8.118545402644276,0.005410518911704804,0.9947307487798283
ENSG00000116704,solute carrier family 35 member D1,protein-coding,SLC35D1,23169,-0.23473715811710874,3.3041056287811585,8.117424312486005,0.005413589087891897,0.9947307487798283
ENSG00000125356,"NADH:ubiquinone oxidoreductase subunit A1",protein-coding,NDUFA1,4694,0.33274564651821276,4.042942536827093,8.116765540569995,0.00541539402093722,0.9947307487798283
ENSG00000237846,NA,NA,NA,NA,1.0972592186828454,-0.8736634039704948,8.093259954388031,0.005480206710769647,0.9947307487798283
ENSG00000162772,activating transcription factor 3,protein-coding,ATF3,467,-0.9643327038100673,3.5475847190483707,8.063976195047177,0.005562081405868191,0.9947307487798283
ENSG00000164112,small integral membrane protein 43,protein-coding,SMIM43,132332,1.8092311948497746,0.42419179976941634,8.05925348787129,0.0055754042653129565,0.9947307487798283
ENSG00000147257,glypican 3,protein-coding,GPC3,2719,0.6736880522427723,0.3997916951968338,7.9944561317547,0.005761586678570027,0.9947307487798283
ENSG00000232527,long intergenic non-protein coding RNA 2802,ncRNA,LINC02802,100996732,0.4331915968014996,1.7119532773290358,7.987007128554651,0.005783400390665456,0.9947307487798283
ENSG00000232527,uncharacterized LOC107985200,ncRNA,LOC107985200,107985200,0.4331915968014996,1.7119532773290358,7.987007128554651,0.005783400390665456,0.9947307487798283
ENSG00000176697,brain derived neurotrophic factor,protein-coding,BDNF,627,1.2437965043744479,-0.11481595700187291,7.96390071571274,0.005851613369650157,0.9947307487798283
ENSG00000172404,DnaJ heat shock protein family (Hsp40) member B7,protein-coding,DNAJB7,150353,-0.565024244553558,-1.52764966996059,7.881179741356304,0.006102754184750369,0.9947307487798283
ENSG00000226791,long intergenic non-protein coding RNA 2611,ncRNA,LINC02611,101927070,0.5720417885540843,-1.5875574018598697,7.880649140596196,0.00610440079027065,0.9947307487798283
ENSG00000143429,LSP1 pseudogene 5,pseudo,LSP1P5,645166,0.341232974963452,4.5091551331285835,7.872745154053837,0.00612898390634817,0.9947307487798283
ENSG00000143429,LSP1 pseudogene 4,pseudo,LSP1P4,654342,0.341232974963452,4.5091551331285835,7.872745154053837,0.00612898390634817,0.9947307487798283
ENSG00000184596,NA,NA,NA,NA,-0.5848086452855212,-1.0818872089192393,7.836655646938099,0.006242545768434655,0.9947307487798283
ENSG00000185101,anoctamin 9,protein-coding,ANO9,338440,0.8681122096760536,0.9641568855370516,7.833213013371854,0.00625349237478368,0.9947307487798283
ENSG00000128228,stromal cell derived factor 2 like 1,protein-coding,SDF2L1,23753,0.4450056794362847,2.4366681416036555,7.807610996891159,0.00633552869837079,0.9947307487798283
ENSG00000150893,FRAS1 related extracellular matrix 2,protein-coding,FREM2,341640,-0.8696471270032862,1.9433074469435934,7.794472980532789,0.006378060705071059,0.9947307487798283
ENSG00000271835,NA,NA,NA,NA,-0.753341022569327,-1.8851203772144405,7.752214151888807,0.006516892384937975,0.9947307487798283
ENSG00000132622,heat shock protein family A (Hsp70) member 12B,protein-coding,HSPA12B,116835,0.5558145271691858,4.1988056203671444,7.713369061111756,0.006647283824746085,0.9947307487798283
ENSG00000185187,single Ig and TIR domain containing,protein-coding,SIGIRR,59307,0.423166438039822,3.4984024708123656,7.707711694122458,0.006666499254813626,0.9947307487798283
ENSG00000164330,EBF transcription factor 1,protein-coding,EBF1,1879,0.4196737215634006,3.6114733321046733,7.691926665930007,0.006720419937424062,0.9947307487798283
ENSG00000273214,NA,NA,NA,NA,-0.8818690972861587,-1.260113720674404,7.652831243240594,0.006855931239132815,0.9947307487798283
ENSG00000162402,ubiquitin specific peptidase 24,protein-coding,USP24,23358,-0.20805064217150054,5.646389733283606,7.594132946105634,0.0070647553696095025,0.9947307487798283
ENSG00000178078,signal transducing adaptor family member 2,protein-coding,STAP2,55620,0.37182592793881625,1.2089554454062343,7.590279777935934,0.007078692928690401,0.9947307487798283
ENSG00000182141,zinc finger protein 708,protein-coding,ZNF708,7562,-0.42400150859920754,3.458645929263661,7.575688103766999,0.007131733544770121,0.9947307487798283
ENSG00000185238,protein arginine methyltransferase 3,protein-coding,PRMT3,10196,-0.20935067959783604,3.4105915047777677,7.57511464218585,0.0071338265061958745,0.9947307487798283
ENSG00000120322,protocadherin beta 8,protein-coding,PCDHB8,56128,-0.6366266553573234,0.06464615522316113,7.570468931266434,0.007150805546048015,0.9947307487798283
ENSG00000177700,"RNA polymerase II, I and III subunit L",protein-coding,POLR2L,5441,0.33182313235067984,3.303146860801639,7.557572787984278,0.007198159005808001,0.9947307487798283
