gene_id,gene_name,gene_type,hgnc_symbol,entrez_id,logFC,logCPM,F,PValue,FDR
ENSG00000187951,OTU deubiquitinase 7A pseudogene,pseudo,LOC100288637,100288637,3.2402378699736647,1.7532169106662978,42.77326513890371,2.887918082637509e-9,6.715564709365263e-5
ENSG00000230916,MT-CO1 pseudogene 53,pseudo,MTCO1P53,107075285,-3.7026609996379776,0.2638927142808128,31.777316932901723,1.6985497832054287e-7,0.001974903832932952
ENSG00000021826,carbamoyl-phosphate synthase 1,protein-coding,CPS1,1373,-0.6035484024643708,1.9083872695888933,18.368613659477383,4.294634832079923e-5,0.29955405425917814
ENSG00000225972,MT-ND1 pseudogene 23,pseudo,MTND1P23,100887749,-3.3930632042754194,3.786604988012134,17.956424047520954,5.152731646326278e-5,0.29955405425917814
ENSG00000272153,NA,NA,NA,NA,-0.7264069299501361,-1.7080061597591105,15.696724890899343,1.420309672554628e-4,0.6024959077231979
ENSG00000259668,NA,NA,NA,NA,-0.9475245116779475,-1.3805388960390466,15.498309266430649,1.5545606976602683e-4,0.6024959077231979
ENSG00000253444,NA,NA,NA,NA,-1.3371705891252477,-2.0408901251300744,14.652578987543306,2.2901641517968622e-4,0.7607925312269176
ENSG00000169508,G protein-coupled receptor 183,protein-coding,GPR183,1880,-1.077526727875571,-0.3915650703441892,14.356976344012077,2.6247880915991243e-4,0.7629602785255755
ENSG00000182508,LHFPL tetraspan subfamily member 1,protein-coding,LHFPL1,340596,-0.8928653580618244,0.28557194820004916,12.972845138322738,5.005341433940548e-4,0.9685549760109134
ENSG00000196678,ERI1 exoribonuclease family member 2,protein-coding,ERI2,112479,-0.3417960328090703,1.3929333778075963,12.735400327784042,5.598134965475403e-4,0.9685549760109134
ENSG00000161981,small nuclear ribonucleoprotein U11/U12 subunit 25,protein-coding,SNRNP25,79622,0.27577941744426837,4.897786623994048,12.060528785884983,7.710322400375043e-4,0.9685549760109134
ENSG00000150893,FRAS1 related extracellular matrix 2,protein-coding,FREM2,341640,-0.8125785228705394,1.5321892991427477,11.865267793127451,8.463384084567843e-4,0.9685549760109134
ENSG00000183688,refilin B,protein-coding,RFLNB,359845,0.46769242108101233,2.9317286555720257,11.842117559262851,8.557558012556878e-4,0.9685549760109134
ENSG00000166147,fibrillin 1,protein-coding,FBN1,2200,-0.2815400067545819,4.004756417312972,11.835845459325167,8.583257935812135e-4,0.9685549760109134
ENSG00000229989,NA,NA,NA,NA,-0.7492955656274419,-1.4328978577052736,11.590952564381512,9.651454883691162e-4,0.9685549760109134
ENSG00000106483,secreted frizzled related protein 4,protein-coding,SFRP4,6424,-0.6036609240016103,0.4762593854156184,11.381614586693411,0.0010672879992804642,0.9685549760109134
ENSG00000164142,FHF complex subunit HOOK interacting protein 1A,protein-coding,FHIP1A,729830,-0.507409066324916,-0.30687405257150535,11.169996762253897,0.0011819076995760163,0.9685549760109134
ENSG00000262681,NA,NA,NA,NA,0.5983193643854502,-0.17324114004043326,11.040812058019888,0.0012580475796649677,0.9685549760109134
ENSG00000250198,NA,NA,NA,NA,-0.7193484788340669,-0.3400932024344928,10.957614631747921,0.0013097446405455466,0.9685549760109134
ENSG00000233295,NA,NA,NA,NA,-0.8140284310360539,-1.551438175669159,10.913290326333023,0.001338176448010306,0.9685549760109134
ENSG00000144648,atypical chemokine receptor 2,protein-coding,ACKR2,1238,-0.4665774770569529,-0.45236782289337313,10.900116288455772,0.0013467490679461294,0.9685549760109134
ENSG00000134716,cytochrome P450 family 2 subfamily J member 2,protein-coding,CYP2J2,1573,-0.6145995090196513,2.837577550489288,10.695128044875233,0.0014876862082197633,0.9685549760109134
ENSG00000233766,NA,NA,NA,NA,-0.6405241832022556,0.10308730946439726,10.643551552619117,0.0015254867625820187,0.9685549760109134
ENSG00000172817,cytochrome P450 family 7 subfamily B member 1,protein-coding,CYP7B1,9420,-0.6082869150469676,1.6570219620648126,10.429535002730796,0.0016932437535489401,0.9685549760109134
